tahun,bulan,provinsi,kelompok,volume
2023,Oktober,Kalimantan Selatan,Kayu Indah,0.0
2023,Oktober,Kalimantan Tengah,Kayu Indah,0.0
2023,Oktober,Kalimantan Timur,Kayu Indah,0.0
2023,Oktober,Kalimantan Utara,Kayu Indah,0.0
2023,Oktober,Kepulauan Riau,Kayu Indah,0.0
2023,Oktober,Maluku,Kayu Indah,0.0
2023,Oktober,Maluku Utara,Kayu Indah,0.0
2023,Oktober,Nangroe Aceh Darussalam,Kayu Indah,0.0
2023,Oktober,Nusa Tenggara Barat,Kayu Indah,0.0
2023,Oktober,Nusa Tenggara Timur,Kayu Indah,0.0
2023,Oktober,Papua,Kayu Indah,0.0
2023,Oktober,Papua Barat,Kayu Indah,0.0
2023,Oktober,Sulawesi Barat,Kayu Indah,0.0
2023,Oktober,Sulawesi Selatan,Kayu Indah,0.0
2023,Oktober,Sulawesi Tengah,Kayu Indah,0.0
2023,Oktober,Sulawesi Tenggara,Kayu Indah,0.0
2023,Oktober,Sulawesi Utara,Kayu Indah,0.0
2023,Oktober,Sumatera Selatan,Kayu Indah,0.0
2023,November,Banten,Kayu Indah,0.0
2023,November,Gorontalo,Kayu Indah,0.0
2023,November,Jawa Barat,Kayu Indah,0.0
2023,November,Jawa Tengah,Kayu Indah,0.0
2023,November,Jawa Timur,Kayu Indah,0.0
2023,November,Kalimantan Barat,Kayu Indah,0.0
2023,November,Kalimantan Selatan,Kayu Indah,0.0
2023,November,Kalimantan Tengah,Kayu Indah,0.0
2023,November,Kalimantan Timur,Kayu Indah,0.0
2023,November,Kalimantan Utara,Kayu Indah,0.0
2023,November,Kepulauan Riau,Kayu Indah,0.0
2023,November,Maluku,Kayu Indah,0.0
2023,November,Maluku Utara,Kayu Indah,0.0
2023,November,Nangroe Aceh Darussalam,Kayu Indah,0.0
2023,November,Nusa Tenggara Barat,Kayu Indah,0.0
2023,November,Nusa Tenggara Timur,Kayu Indah,0.0
2023,November,Papua,Kayu Indah,0.0
2023,November,Papua Barat,Kayu Indah,0.0
2023,November,Sulawesi Barat,Kayu Indah,0.0
2023,November,Sulawesi Selatan,Kayu Indah,0.0
2023,November,Sulawesi Tengah,Kayu Indah,0.0
2023,November,Sulawesi Tenggara,Kayu Indah,0.0
2023,November,Sulawesi Utara,Kayu Indah,0.0
2023,November,Sumatera Selatan,Kayu Indah,0.0
2023,Desember,Banten,Kayu Indah,0.0
2023,Desember,Gorontalo,Kayu Indah,0.0
2023,Desember,Jawa Barat,Kayu Indah,0.0
2023,Desember,Jawa Tengah,Kayu Indah,0.0
2023,Desember,Jawa Timur,Kayu Indah,0.0
2023,Desember,Kalimantan Barat,Kayu Indah,0.0
2023,Desember,Kalimantan Selatan,Kayu Indah,0.0
2023,Desember,Kalimantan Tengah,Kayu Indah,0.0
2023,Desember,Kalimantan Timur,Kayu Indah,0.0
2023,Desember,Kalimantan Utara,Kayu Indah,0.0
2023,Desember,Kepulauan Riau,Kayu Indah,0.0
2023,Desember,Maluku,Kayu Indah,0.0
2023,Desember,Maluku Utara,Kayu Indah,0.0
2023,Desember,Nangroe Aceh Darussalam,Kayu Indah,0.0
2023,Desember,Nusa Tenggara Barat,Kayu Indah,0.0
2023,Desember,Nusa Tenggara Timur,Kayu Indah,0.0
2023,Desember,Papua,Kayu Indah,0.0
2023,Desember,Papua Barat,Kayu Indah,0.0
2023,Desember,Sulawesi Barat,Kayu Indah,0.0
2023,Desember,Sulawesi Selatan,Kayu Indah,0.0
2023,Desember,Sulawesi Tengah,Kayu Indah,0.0
2023,Desember,Sulawesi Tenggara,Kayu Indah,0.0
2023,Desember,Sulawesi Utara,Kayu Indah,0.0
2023,Desember,Sumatera Selatan,Kayu Indah,0.0
2023,Januari,Bangka Belitung,Kelompok Meranti,0.0
2023,Januari,Bengkulu,Kelompok Meranti,0.0
2023,Januari,Gorontalo,Kelompok Meranti,2778.0
2023,Januari,Jambi,Kelompok Meranti,632.0
2023,Januari,Jawa Barat,Kelompok Meranti,0.0
2023,Januari,Jawa Timur,Kelompok Meranti,902.0
2023,Januari,Kalimantan Barat,Kelompok Meranti,1428.0
2023,Januari,Kalimantan Selatan,Kelompok Meranti,0.0
2023,Januari,Kalimantan Tengah,Kelompok Meranti,42980.0
2023,Januari,Kalimantan Timur,Kelompok Meranti,2651.0
2023,Januari,Kalimantan Utara,Kelompok Meranti,6632.0
2023,Januari,Kepulauan Riau,Kelompok Meranti,0.0
2023,Januari,Maluku,Kelompok Meranti,2076.0
2023,Januari,Maluku Utara,Kelompok Meranti,945.0
2023,Januari,Nangroe Aceh Darussalam,Kelompok Meranti,238.0
2023,Januari,Nusa Tenggara Barat,Kelompok Meranti,2.0
2023,Januari,Papua,Kelompok Meranti,109.0
2023,Januari,Papua Barat,Kelompok Meranti,502.0
2023,Januari,Riau,Kelompok Meranti,1176.0
2023,Januari,Sulawesi Barat,Kelompok Meranti,0.0
2023,Januari,Sulawesi Selatan,Kelompok Meranti,395.0
2023,Januari,Sulawesi Tengah,Kelompok Meranti,577.0
2023,Januari,Sulawesi Tenggara,Kelompok Meranti,80.0
2023,Januari,Sulawesi Utara,Kelompok Meranti,0.0
2023,Januari,Sumatera Barat,Kelompok Meranti,2974.0
2023,Januari,Sumatera Selatan,Kelompok Meranti,20.0
2023,Januari,Sumatera Utara,Kelompok Meranti,2552.0
2023,Februari,Bangka Belitung,Kelompok Meranti,0.0
2023,Februari,Bengkulu,Kelompok Meranti,0.0
2023,Februari,Gorontalo,Kelompok Meranti,1358.0
2023,Februari,Jambi,Kelompok Meranti,1049.0
2023,Februari,Jawa Barat,Kelompok Meranti,0.0
2023,Februari,Jawa Timur,Kelompok Meranti,1151.0
2023,Februari,Kalimantan Barat,Kelompok Meranti,11654.0
2023,Februari,Kalimantan Selatan,Kelompok Meranti,0.0
2023,Februari,Kalimantan Tengah,Kelompok Meranti,108365.0
2023,Februari,Kalimantan Timur,Kelompok Meranti,25455.0
2023,Februari,Kalimantan Utara,Kelompok Meranti,31061.0
2023,Februari,Kepulauan Riau,Kelompok Meranti,0.0
2023,Februari,Maluku,Kelompok Meranti,9206.0
2023,Februari,Maluku Utara,Kelompok Meranti,3300.0
2023,Februari,Nangroe Aceh Darussalam,Kelompok Meranti,566.0
2023,Februari,Nusa Tenggara Barat,Kelompok Meranti,0.0
2023,Februari,Papua,Kelompok Meranti,2762.0
2023,Februari,Papua Barat,Kelompok Meranti,3184.0
2023,Februari,Riau,Kelompok Meranti,1765.0
2023,Februari,Sulawesi Barat,Kelompok Meranti,3.0
2023,Februari,Sulawesi Selatan,Kelompok Meranti,560.0
2023,Februari,Sulawesi Tengah,Kelompok Meranti,511.0
2023,Februari,Sulawesi Tenggara,Kelompok Meranti,521.0
2023,Februari,Sulawesi Utara,Kelompok Meranti,61.0
2023,Februari,Sumatera Barat,Kelompok Meranti,3803.0
2023,Februari,Sumatera Selatan,Kelompok Meranti,73.0
2023,Februari,Sumatera Utara,Kelompok Meranti,6917.0
2023,Maret,Bangka Belitung,Kelompok Meranti,0.0
2023,Maret,Bengkulu,Kelompok Meranti,13.0
2023,Maret,Gorontalo,Kelompok Meranti,2681.0
2023,Maret,Jambi,Kelompok Meranti,679.0
2023,Maret,Jawa Barat,Kelompok Meranti,0.0
2023,Maret,Jawa Timur,Kelompok Meranti,1262.0
2023,Maret,Kalimantan Barat,Kelompok Meranti,19272.0
2023,Maret,Kalimantan Selatan,Kelompok Meranti,2.0
2023,Maret,Kalimantan Tengah,Kelompok Meranti,145787.0
2023,Maret,Kalimantan Timur,Kelompok Meranti,48411.0
2023,Maret,Kalimantan Utara,Kelompok Meranti,49444.0
2023,Maret,Kepulauan Riau,Kelompok Meranti,363.0
2023,Maret,Maluku,Kelompok Meranti,9482.0
2023,Maret,Maluku Utara,Kelompok Meranti,8479.0
2023,Maret,Nangroe Aceh Darussalam,Kelompok Meranti,516.0
2023,Maret,Nusa Tenggara Barat,Kelompok Meranti,3.0
2023,Maret,Papua,Kelompok Meranti,8412.0
2023,Maret,Papua Barat,Kelompok Meranti,4420.0
2023,Maret,Riau,Kelompok Meranti,0.0
2023,Maret,Sulawesi Barat,Kelompok Meranti,21.0
2023,Maret,Sulawesi Selatan,Kelompok Meranti,125.0
2023,Maret,Sulawesi Tengah,Kelompok Meranti,660.0
2023,Maret,Sulawesi Tenggara,Kelompok Meranti,589.0
2023,Maret,Sulawesi Utara,Kelompok Meranti,15.0
2023,Maret,Sumatera Barat,Kelompok Meranti,6331.0
2023,Maret,Sumatera Selatan,Kelompok Meranti,98.0
2023,Maret,Sumatera Utara,Kelompok Meranti,2003.0
2023,April,Bangka Belitung,Kelompok Meranti,0.0
2023,April,Bengkulu,Kelompok Meranti,0.0
2023,April,Gorontalo,Kelompok Meranti,110.0
2023,April,Jambi,Kelompok Meranti,308.0
2023,April,Jawa Barat,Kelompok Meranti,2.0
2023,April,Jawa Timur,Kelompok Meranti,1146.0
2023,April,Kalimantan Barat,Kelompok Meranti,13034.0
2023,April,Kalimantan Selatan,Kelompok Meranti,16.0
2023,April,Kalimantan Tengah,Kelompok Meranti,103475.0
2023,April,Kalimantan Timur,Kelompok Meranti,51177.0
2023,April,Kalimantan Utara,Kelompok Meranti,50266.0
2023,April,Kepulauan Riau,Kelompok Meranti,0.0
